id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1.41838E+18,"Sunny Studio by UChicago, Walk to Campus & Museums",664757645,Nicholas,,Hyde Park,41.8019371,-87.5978458,Entire home/apt,110,2,3,11-06-2025,3,1,70,3,R25000129382
1.41852E+18,2 min to CTA 1 min to Chinatown,485721205,Zhi Guang,,Armour Square,41.8496673,-87.63426038,Private room,47,1,1,16-05-2025,0.91,18,323,1,R25000126534
1.41925E+18,Near Downtown 1 min Walk to Chinatown,485721205,Zhi Guang,,Armour Square,41.84969597,-87.63401179,Private room,43,1,0,,,18,347,0,R25000126534
1.41945E+18,1BR City Loft With Modern Glass Views,37095719,Ben,,Logan Square,41.9214045,-87.6970431,Entire home/apt,224,2,2,25-05-2025,2,7,171,2,R25000129296
1.41945E+18,Brand New 2BR Chicago City Escape,37095719,Ben,,Logan Square,41.9214045,-87.6970431,Entire home/apt,288,2,4,10-06-2025,4,7,176,4,R25000129297
1.41949E+18,Studio 308 close to the Grant Park,656861752,Jia Sheng,,Loop,41.87298,-87.62718,Entire home/apt,145,1,0,,,38,345,0,R24000121970
1.41958E+18,"Blueground | South Loop, pool & gym, nr Grant Park",107434423,Blueground,,Near South Side,41.8649257,-87.6244929,Entire home/apt,,32,0,,,594,18,0,
1.41958E+18,"Blueground | Chicago Loop, pool & AC, nr park",107434423,Blueground,,Loop,41.8846244,-87.6258571,Entire home/apt,286,32,0,,,594,323,0,
1.41966E+18,Stylish Cozy 3BR Retreat Near Pilsen |Free Parking,243035563,Studebecker,,North Lawndale,41.86234424,-87.69363924,Entire home/apt,286,2,1,31-05-2025,1,30,349,1,2792126
1.4197E+18,Fabulous 3 Bedroom in the Heart of North Center,225739366,Matthew,,North Center,41.95786,-87.68036,Entire home/apt,191,3,2,26-05-2025,2,8,344,2,R25000128896
1.41972E+18,La Casa Negra Chicago,12089173,Caprice,,Woodlawn,41.77335,-87.60856,Entire home/apt,288,2,0,,,1,357,0,R25000129438
1.41982E+18,"NEW Eco Stay by UChicago, Lakefront & Hyde Park!",165392799,Christian,,Woodlawn,41.78054543,-87.61319703,Entire home/apt,153,1,3,09-06-2025,3,1,333,3,R25000129496
1.41986E+18,"1BR Urban Oasis – Near Loyola, Lake & Dining",221936081,Areeba,,West Ridge,41.99977819,-87.68253806,Entire home/apt,215,2,0,,,7,30,0,R21000075347
1.42022E+18,New Alcove Studio~Pool/Gym!,391945218,Matt,,Near West Side,41.88533846,-87.6603268,Entire home/apt,149,32,0,,,60,357,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Chicago River",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,283,32,0,,,594,304,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Chicago River",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,307,32,0,,,594,314,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Riverwalk",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,283,32,0,,,594,319,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Chicago River",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,291,32,0,,,594,352,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Daley Plaza",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,283,32,0,,,594,249,0,
1.42023E+18,"Blueground | Chicago Loop, pool, nr Union Station",107434423,Blueground,,Loop,41.8860812,-87.6342223,Entire home/apt,283,32,0,,,594,248,0,
1.42024E+18,"Blueground | West Loop, rooftop, nr Union Park",107434423,Blueground,,Near West Side,41.8779991,-87.6579648,Entire home/apt,245,32,0,,,594,318,0,
1.42024E+18,"Blueground | Central Station, pool, nr Grant Park",107434423,Blueground,,Near South Side,41.8670559,-87.6231092,Entire home/apt,501,32,0,,,594,304,0,
1.42044E+18,River North | Rooftop With In & Out Parking,518420764,Ibrahim T,,Near North Side,41.89217,-87.63337,Entire home/apt,1699,1,0,,,11,157,0,R24000120730
1.4206E+18,The Dugout Wrigleyville,83773615,Dennis,,Lake View,41.94928795,-87.65672062,Entire home/apt,117,32,0,,,2,250,0,
1.42068E+18,Near Downtown Chicago,498964240,Fern,,Mckinley Park,41.83142031,-87.67105189,Private room,42,1,1,30-05-2025,1,5,77,1,R24000117736
1.42074E+18,New Quiet Clean Room 1 guest,695421121,Henry,,Bridgeport,41.84006836,-87.65341632,Private room,55,32,0,,,10,302,0,
1.42096E+18,"Blueground | Central Station, pool, nr Grant Park",107434423,Blueground,,Near South Side,41.8670559,-87.6231092,Entire home/apt,246,32,0,,,594,327,0,
1.42107E+18,3 story Smart Home w/Garage & Rooftop Deck,10100685,Upscale Accommodations,,Near North Side,41.90102,-87.6396,Entire home/apt,800,180,0,,,2,351,0,
1.4211E+18,Lakeview Home with Patio,524082176,Reed,,Lake View,41.9377695,-87.6624055,Entire home/apt,296,1,8,15-06-2025,7.5,2,326,8,R24000123355
1.42118E+18,Andersonville Luxe Pool Escape,10766569,Jon,,Edgewater,41.9803227,-87.6693897,Entire home/apt,324,1,4,15-06-2025,4,1,338,4,R24000121914
1.42137E+18,Tranquil Chicago Oasis,401401606,Caleb,,Edgewater,41.98334,-87.66713,Entire home/apt,258,2,0,,,2,57,0,R23000112562
1.42138E+18,Nicest Loft in Pilsen,389227768,Malik,,Lower West Side,41.85610309,-87.68067312,Entire home/apt,223,32,0,,,1,353,0,
1.42174E+18,South Loop Chic Retreat #2,129802339,Menar,,Near South Side,41.84856,-87.61907,Private room,40,32,0,,,2,317,0,
1.42175E+18,Charming Updated 2BR Garden Unit,46886414,Brian,,Portage Park,41.96636,-87.76249,Entire home/apt,81,32,0,,,1,339,0,
1.42178E+18,The Luxe Haven | 1BR | Near City | Free Parking,248468998,Global Getaways,,Lower West Side,41.8586134,-87.64271816,Entire home/apt,153,1,1,25-05-2025,1,5,341,1,R24000120424
1.4218E+18,"Landing | Amazing Studio, Pool, Gym",263502162,Landing,,West Town,41.8942,-87.65591,Entire home/apt,88,32,0,,,5,301,0,
1.4218E+18,"Landing | Beautiful 2BD, Gym, Rooftop Lounge",263502162,Landing,,West Town,41.89415336,-87.65484164,Entire home/apt,148,32,0,,,5,304,0,
1.42185E+18,Cozy Condo in Lincoln Park,243129058,Jessica,,Lincoln Park,41.91496532,-87.65160256,Entire home/apt,135,32,0,,,3,232,0,
1.42189E+18,River North Getaway,434769031,Laura,,Near North Side,41.89533567,-87.62673654,Entire home/apt,144,32,0,,,1,123,0,
1.4219E+18,Lincoln Park Apartment,243129058,Jessica,,Lincoln Park,41.91727,-87.65291,Entire home/apt,97,32,0,,,3,251,0,
1.42191E+18,"Treetop 3 Bed 2 Bath Central Heat/Air, 1 Parking",339741752,Elizabeth,,Edgewater,41.996168,-87.6638546,Entire home/apt,215,2,2,02-06-2025,2,1,44,2,R25000125732
1.42193E+18,Buena Vida Casa,66992669,Leonardo,,Uptown,41.96202297,-87.65121212,Entire home/apt,206,3,6,15-06-2025,6,2,270,6,R25000129213
1.42218E+18,Bridgeport Chinatown Downtown,695421121,Henry,,Bridgeport,41.84199054,-87.65324661,Private room,55,32,0,,,10,289,0,
1.42219E+18,An Artist's House.,5536005,Khalil Anthony,,Morgan Park,41.6977452,-87.6645813,Private room,73,32,0,,,1,365,0,
1.42257E+18,The Logan Greystone,29899027,Nicholas,,Logan Square,41.9253133,-87.7104952,Entire home/apt,192,1,4,15-06-2025,4,1,226,4,R24000123250
1.42266E+18,The Edgewater Nest - 2 Blocks from Beach/Lake,1118796,Stephanie,,Edgewater,41.98416004,-87.65566824,Entire home/apt,130,32,0,,,25,252,0,
1.42269E+18,Bright Studio in Vibrant Area Near Dining & Shops,689286354,Marivic,,West Ridge,41.99763,-87.69335,Entire home/apt,128,2,0,,,4,351,0,R24000117690
1.4227E+18,"Prime Location Studio | Washer, Shops & Food Scene",689286354,Marivic,,West Ridge,41.99826,-87.69139,Entire home/apt,144,2,0,,,4,351,0,R20000057605
1.42272E+18,Sunny Studio w/ Washer | Near Shops & Restaurants,689286354,Marivic,,West Ridge,41.99634761,-87.69314086,Entire home/apt,124,2,1,15-06-2025,1,4,362,1,R23000107904
1.42279E+18,Spacious and good for 3 ppl / free parking,518917937,Bella,,West Town,41.8947289,-87.680322,Entire home/apt,272,1,0,,,29,361,0,R25000127238
1.42318E+18,2 blocks from subway and 9 minutes to Downtown ar1,690612966,Giuliana,,Bridgeport,41.84137112,-87.6564638,Private room,682,2,0,,,5,337,0,R25000129932
1.42326E+18,2 blocks from subway and 9 minutes to Downtown ar2,690612966,Giuliana,,Bridgeport,41.8431523,-87.65682555,Private room,35,2,0,,,5,321,0,R25000129932
1.42338E+18,24h Self check in near Downtown & Chinatown ar4,690612966,Giuliana,,Bridgeport,41.84142191,-87.65835355,Private room,406,32,0,,,5,321,0,R25000129932
1.42338E+18,2 blocks from subway and 9 minutes to Downtown ar5,690612966,Giuliana,,Bridgeport,41.84318,-87.65821,Private room,777,2,0,,,5,321,0,R25000129932
1.42338E+18,King Bed Room  15 min Downtown PVT Workstation Ar6,690612966,Giuliana,,Bridgeport,41.84189658,-87.65628814,Private room,45,2,0,,,5,317,0,R25000129932
1.42352E+18,Private bathroom. IIT. 35th st. Trains.,1385332,Pattaraporn,,Douglas,41.82982,-87.61986,Private room,50,32,0,,,26,347,0,
1.42358E+18,Twin size bed near CTA Downtown,695421121,Henry,,Bridgeport,41.84144908,-87.65487423,Private room,35,32,0,,,10,349,0,
1.42397E+18,A Uneek Space & Place,2698691,Nardo,,Kenwood,41.8108232,-87.60111917,Entire home/apt,118,2,0,,,4,50,0,R24000112957
1.42422E+18,Home in Chicago near O’hare. Safest area,555167292,Guadalupe,,Dunning,41.9378312,-87.83474763,Entire home/apt,112,2,3,14-06-2025,3,2,44,3,R25000129903
1.42432E+18,West Town Single Family House,20942342,Joe,,West Town,41.8913284,-87.6582735,Entire home/apt,359,35,0,,,1,352,0,
1.42432E+18,35th & Halsted Queen Bed 1 Guest,437223256,Caroline,,Bridgeport,41.83111557,-87.64607024,Private room,45,32,0,,,9,289,0,
1.42434E+18,-Relaxing 1BR Garden-View Condo Parking Included.,685483764,Roman,,Humboldt Park,41.90078947,-87.71572004,Entire home/apt,144,1,0,,,3,246,0,R22000085517
1.42456E+18,"Blueground | Near North, pool, nr Chicago River",107434423,Blueground,,Near North Side,41.894723,-87.6307257,Entire home/apt,222,32,0,,,594,185,0,
1.42458E+18,"Blueground | Near North, pool, nr Millennium Park",107434423,Blueground,,Near North Side,41.894723,-87.6307257,Entire home/apt,222,32,0,,,594,291,0,
1.42472E+18,Comfortable Private Room #1358 C,533234561,Tina,,West Town,41.90632389,-87.68885325,Private room,45,32,0,,,47,109,0,
1.42472E+18,Convenient Private Room #1489 C,533234561,Tina,,Logan Square,41.92299647,-87.72069688,Private room,40,32,0,,,47,120,0,
1.42472E+18,Convenient Private Room #1846 A,533234561,Tina,,Humboldt Park,41.89207391,-87.70492391,Private room,39,32,0,,,47,108,0,
1.42476E+18,LairBnB - Garden Apartment,107481,Terri Ann,,Portage Park,41.95055,-87.74623,Private room,105,2,4,15-06-2025,4,1,70,4,R25000128908
1.42487E+18,Flexhome East Village 2BR H2,497660633,Flexhome,,West Town,41.8973741,-87.6712132,Entire home/apt,141,2,0,,,12,244,0,R24000122520
1.42493E+18,Beautiful Home In Bronzeville,433232764,Emanuel,,Grand Boulevard,41.8141988,-87.6132399,Entire home/apt,392,1,2,16-06-2025,2,1,168,2,R25000130056
1.42494E+18,Private Room and Bsmt in W Bucktown/Logan Square,50024256,Jeni,,West Town,41.91391,-87.69029,Private room,46,2,0,,,2,41,0,R24000123953
1.42506E+18,SouthShoreBunglow Single bed Tiny Little Nuck,28501460,Delia,,South Shore,41.76394,-87.57385,Shared room,22,1,0,,,8,335,0,R23000110838
1.42532E+18,1 guest queen bed near downtown,695421121,Henry,,Bridgeport,41.84128504,-87.65300568,Private room,55,32,0,,,10,347,0,
1.42532E+18,Comfortable bed with Smart stand,695421121,Henry,,Bridgeport,41.8398,-87.65429,Private room,55,32,0,,,10,316,0,
1.42533E+18,Private room with large window,695421121,Henry,,Bridgeport,41.84008,-87.65479,Private room,55,32,0,,,10,320,0,
1.42535E+18,Master suite w private deck,6700231,Petra,,North Center,41.94796893,-87.68449408,Private room,49,32,0,,,3,358,0,
1.42543E+18,Private room in quiet garden apt,182710077,David,,West Ridge,41.99117321,-87.68822712,Private room,74,1,0,,,1,342,0,R25000129243
1.42547E+18,Spectacular 4BR Gold Coast Villa Parking/Sleeps 10,107693950,Patrick,,Near North Side,41.90328625,-87.63115514,Entire home/apt,713,2,0,,,19,321,0,2792126
1.42547E+18,No frills 2nd floor bedroom,6700231,Petra,,North Center,41.9476,-87.68258,Private room,43,32,0,,,3,359,0,
1.42623E+18,River North 1BR~Rooftop Pool,391945218,Matt,,Near North Side,41.88980409,-87.633894,Entire home/apt,197,32,0,,,60,290,0,
1.4263E+18,"Chic 3BR Gem in Logan-Food, Fun & Parking!",653486053,Tariq,,Logan Square,41.91524343,-87.69913372,Entire home/apt,223,1,0,,,7,347,0,R23000097096
1.4264E+18,Mid-Century Modern 2BD APT | Walk to Wrigley,491707654,Justin,,Lake View,41.94225,-87.65724,Entire home/apt,352,2,1,03-06-2025,1,5,341,1,R25000129495
1.42643E+18,Near Chinatown & Downtown 5G Wi-Fi + Queen Bed,695421121,Henry,,Bridgeport,41.84145386,-87.65488026,Private room,55,32,0,,,10,289,0,
1.42675E+18,Comfy Chinatown 2BR Apt. Mins to DWTN/McCormick,219977804,Jake,,Armour Square,41.85692083,-87.63224311,Entire home/apt,201,2,0,,,7,227,0,R25000128262
1.42682E+18,5 min walk to McGuane Park and Public transport,695421121,Henry,,Bridgeport,41.84016,-87.65461,Private room,55,32,0,,,10,275,0,
1.42683E+18,Keypad lock BR 1guest Bridgeport,695421121,Henry,,Bridgeport,41.84175,-87.65329,Private room,55,32,0,,,10,318,0,
1.42683E+18,Queen bedroom with keypad lock,695421121,Henry,,Bridgeport,41.84131611,-87.65301314,Private room,55,32,0,,,10,259,0,
1.42689E+18,Cozy 1BR w/ Laundry | Walk to Hotspots & Dining,689286354,Marivic,,West Ridge,41.9982053,-87.69311174,Entire home/apt,158,1,1,02-06-2025,1,4,359,1,R23000106754
1.42694E+18,2BR lovely sunny Lincoln Pk home,42618554,Maira,,Lincoln Park,41.91900174,-87.64256229,Entire home/apt,330,32,0,,,1,343,0,
1.42699E+18,"Relaxed 1BR Vibe – Loyola, Transit, & Free WI-FI",221936081,Areeba,,West Ridge,41.99809624,-87.68276566,Entire home/apt,153,1,0,,,7,351,0,R24000123908
1.42701E+18,The Drapes of Wrath,3230291,David,,Lincoln Square,41.96467,-87.67785,Entire home/apt,113,2,2,07-06-2025,2,24,345,2,R25000129718
1.42705E+18,Cozy 2 Bed Home by West Loop w/ Parking & Laundry,63124639,Sebastian,,Near West Side,41.8797474,-87.6692567,Entire home/apt,169,2,1,04-06-2025,1,3,339,1,R25000125532
1.42713E+18,Near Humboldt Park: Stylish Hidden Gemstone Apt,695368146,Tyrone,,West Town,41.90204179,-87.69522859,Entire home/apt,264,1,1,15-06-2025,1,1,340,1,R21000072586
1.42716E+18,UIC / Little Italy - Adorable 1 Bed 1 Bath Apt.,471361103,David,,Near West Side,41.870479,-87.662577,Entire home/apt,100,32,0,,,1,198,0,
1.4272E+18,15mins DT | Wicker Park Gem | Sleeps 7 | FreePark,549251391,Tibo,,West Town,41.90281132,-87.69433187,Entire home/apt,198,1,3,08-06-2025,3,8,346,3,R25000125753
1.42751E+18,Spacious studio with fast Wi-Fi,518917937,Bella,,Lake View,41.955136,-87.6695269,Entire home/apt,97,2,2,31-05-2025,2,29,355,2,R24000117562
1.42758E+18,"Luxury 6BR Suite Near Chinatown, McCormick & UIC",370154553,Innesa,,Near South Side,41.85094948,-87.62262773,Entire home/apt,524,2,0,,,2,335,0,2792126
1.42761E+18,The Riverside Retreat,1118796,Stephanie,,Near North Side,41.89173713,-87.62274642,Entire home/apt,200,18,0,,,25,209,0,R25000128372
1.42762E+18,Beverly Studio (Guesthouse),551782447,Jesus,,Beverly,41.72821,-87.67063,Entire home/apt,75,32,0,,,2,145,0,
1.42764E+18,"Updated, Prime Location, Parking Avail. - LP",156234656,Danica,,Lincoln Park,41.9286008,-87.6481584,Entire home/apt,96,1,3,15-06-2025,3,9,152,3,R25000129451
1.42769E+18,Spacious Home + Garage Parking,72589033,Zelalem,,South Shore,41.7646,-87.58893,Entire home/apt,200,32,0,,,2,358,0,
1.42782E+18,Prime Avondale Area! 2bd/1ba Apt,66223998,Rafael,,Avondale,41.93676,-87.71975,Entire home/apt,110,3,0,,,5,345,0,R25000129755
1.42821E+18,Chicago - Urban Oasis,474813462,Adrienne,,Portage Park,41.94346,-87.75923,Entire home/apt,109,5,0,,,1,297,0,R25000129999
1.42824E+18,The BuckLogan Nest | Sleeps 6 | Walk to Blue Line,528498985,Musa,,Logan Square,41.91971392,-87.6863484,Entire home/apt,169,2,1,10-06-2025,1,1,333,1,R25000128233
1.42829E+18,Spacious 2B Group Retreat | sleeps 8 w Opt parking,395498979,Milan,,Near South Side,41.85420649,-87.62356522,Entire home/apt,260,2,0,,,79,336,0,2792126
1.42838E+18,3 Bed 2 Bath Chicago Retreat w/ Balcony & Parking,63124639,Sebastian,,Lower West Side,41.8542059,-87.6762393,Entire home/apt,240,2,0,,,3,324,0,R25000126819
1.42857E+18,"Secure, Quiet, Solo Traveler's Fave, Free Coffee!",175087843,Ella,,Near South Side,41.86601,-87.62332,Private room,74,1,0,,,19,359,0,2664136
1.42857E+18,"TOP PICK: Solo/Group, Private Rooms, Free Coffee!",175087843,Ella,,Near South Side,41.86596,-87.62504,Private room,53,1,0,,,19,355,0,2664136
1.42857E+18,Best Pick | Private Room w/ Free Coffee and WiFi,175087843,Ella,,Near South Side,41.86446,-87.62385,Private room,73,1,0,,,19,353,0,2664136
1.42857E+18,Clean & Modern • Central Location • Free Coffee!,175087843,Ella,,Near South Side,41.86619,-87.62383,Private room,57,1,0,,,19,361,0,2664136
1.4286E+18,Budget-Friendly Stay and Free Coffee | Downtown,175087843,Ella,,Near South Side,41.86462,-87.62351,Private room,1334,1,0,,,19,311,0,2664136
1.42865E+18,Pristine 2BD|2.5BA Duplex |Chicago| Free Parking,402497267,Rasheed,,West Ridge,42.01278,-87.68903,Entire home/apt,170,1,0,,,6,215,0,2891365
1.42866E+18,"Spacious, Updated, Prime LP Lo.",156234656,Danica,,Lincoln Park,41.9286,-87.64816,Entire home/apt,654,1,0,,,9,166,0,R25000129451
1.42875E+18,McCormick 2B/2Ba for up to 8 guests w Opt Parking,395498979,Milan,,Near South Side,41.8558694,-87.62546844,Entire home/apt,233,2,0,,,79,358,0,2792126
1.42876E+18,Spacious Family-Friendly 2BR near McCormick & Zoo,395498979,Milan,,Near South Side,41.85435433,-87.62545904,Entire home/apt,240,2,0,,,79,332,0,2792126
1.42889E+18,McCormick 3B/2Ba for up to 10 guests w opt parking,395498979,Milan,,Near South Side,41.8538,-87.62404,Entire home/apt,308,2,0,,,79,341,0,2792126
1.42892E+18,McCormick 3B/2Ba w optional parking/Up to 8 guests,395498979,Milan,,Near South Side,41.8558,-87.62492,Entire home/apt,306,2,0,,,79,345,0,2792126
1.42894E+18,Spacious 3BR Group Friendly Stay Near McCormick,395498979,Milan,,Near South Side,41.8554,-87.62372,Entire home/apt,341,2,0,,,79,339,0,2792126
1.42898E+18,Modern Cozy 2BR South Loop Retreat Near McCormick,395498979,Milan,,Near South Side,41.8535,-87.62397,Entire home/apt,211,2,0,,,79,344,0,2792126
1.429E+18,Modern & Spacious Condo Minutes from the Loop,88547320,Laura,,West Town,41.8927384,-87.6571845,Entire home/apt,247,1,4,07-06-2025,4,12,297,4,R25000127901
1.42912E+18,Spacious 5BR Luxury Suite Near McCormick Sleeps 12,395498979,Milan,,Near South Side,41.85388,-87.62504,Entire home/apt,586,2,1,14-06-2025,1,79,324,1,2792126
1.42925E+18,Cozy Apartment southside Chicago #3,24541094,Russell,,Auburn Gresham,41.75373,-87.64692,Entire home/apt,98,32,0,,,2,249,0,
1.42944E+18,McCormick 2BR King Suite w/ Parking & Gym Sleeps 6,107693950,Patrick,,Near South Side,41.85430268,-87.62377996,Entire home/apt,233,2,0,,,19,351,0,2792126
1.42947E+18,Spacious 3BR Family Oasis |Sleeps 8 | Free Parking,107693950,Patrick,,North Lawndale,41.86347933,-87.6957712,Entire home/apt,260,32,2,01-06-2025,2,19,340,2,
1.42953E+18,Pilsen Family-Friendly 3BR Retreat | Free Parking,107693950,Patrick,,North Lawndale,41.86355,-87.69592,Entire home/apt,251,2,0,,,19,341,0,2792126
1.42967E+18,Spacious 3BR Cozy Unit w/ Ping-Pong Near McCormick,107693950,Patrick,,Near South Side,41.85541,-87.62517,Entire home/apt,377,2,0,,,19,356,0,2792126
1.42968E+18,South Loop 2BR Retreat | McCormick & Soldier Field,107693950,Patrick,,Near South Side,41.85294051,-87.62434288,Entire home/apt,234,2,1,15-06-2025,1,19,341,1,2792126
1.42969E+18,"Cozy 3BR Modern Home Near McCormick, Museum Campus",107693950,Patrick,,Near South Side,41.85605,-87.62779,Entire home/apt,258,2,0,,,19,353,0,2792126
1.4297E+18,Modern 2BR Oasis Near Soldier Field & Grant Park,107693950,Patrick,,Near South Side,41.85348619,-87.62577712,Entire home/apt,249,2,0,,,19,351,0,2792126
1.4297E+18,Modern 2BR Stay w/Patio & Parking Near McCormick,107693950,Patrick,,Near South Side,41.85478,-87.62563,Entire home/apt,257,1,0,,,19,356,0,2792126
1.42971E+18,"Modern 2BR Unit Gym, Parking, Patio Near McCormick",107693950,Patrick,,Near South Side,41.85312907,-87.62402527,Entire home/apt,244,2,0,,,19,328,0,2792126
1.42971E+18,"South Loop 2BR Oasis w/ Patio, Gym Near Navy Pier",107693950,Patrick,,Near South Side,41.85344057,-87.62571652,Entire home/apt,242,2,0,,,19,358,0,2792126
1.42972E+18,McCormick 3BR Suite Near Soldier Field & Lakefront,107693950,Patrick,,Near South Side,41.85594868,-87.62765312,Entire home/apt,257,2,0,,,19,354,0,2792126
1.42973E+18,McCormick 4BR Huge Unit w/ Opt Parking/ Sleeps 10,107693950,Patrick,,Near South Side,41.85456,-87.62508,Entire home/apt,585,2,0,,,19,345,0,2906580
1.42974E+18,Spacious 3BR Chicago Apt McCormick & UIC Campus,107693950,Patrick,,Near South Side,41.85402289,-87.62610192,Entire home/apt,258,2,0,,,19,355,0,2895497
1.42978E+18,"Chic & Central 3BR Oasis Near UIC, McCormick Place",107693950,Patrick,,Near South Side,41.85629301,-87.6261993,Entire home/apt,268,2,0,,,19,347,0,2792126
